"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 29 12:00:13 GMT 2023","Sat Jul 29 12:00:13 GMT 2023","35","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"passed","Sat Jul 29 11:59:02 GMT 2023","Sat Jul 29 11:59:03 GMT 2023","1728","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
"passed","Sat Jul 29 11:59:13 GMT 2023","Sat Jul 29 11:59:13 GMT 2023","1","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Sat Jul 29 11:58:36 GMT 2023","Sat Jul 29 11:58:38 GMT 2023","2148","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [1] WorkSpace, [React, Angular, Veu]",""
"passed","Sat Jul 29 11:58:49 GMT 2023","Sat Jul 29 11:58:51 GMT 2023","2459","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"failed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"failed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"passed","Sat Jul 29 11:59:16 GMT 2023","Sat Jul 29 11:59:17 GMT 2023","1367","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Sat Jul 29 11:58:41 GMT 2023","Sat Jul 29 11:58:43 GMT 2023","1864","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [1] null, correctPass",""
"passed","Sat Jul 29 11:59:01 GMT 2023","Sat Jul 29 11:59:02 GMT 2023","940","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:57 GMT 2023","5341","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","3","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","thirdTest","thirdTest()",""
"passed","Sat Jul 29 11:58:04 GMT 2023","Sat Jul 29 11:58:13 GMT 2023","9009","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [1] WorkSpace, [React, Angular, Veu]",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","103","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"passed","Sat Jul 29 11:58:34 GMT 2023","Sat Jul 29 11:58:36 GMT 2023","1919","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [9] Downloads",""
"passed","Sat Jul 29 11:59:13 GMT 2023","Sat Jul 29 11:59:16 GMT 2023","2461","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Sat Jul 29 11:58:30 GMT 2023","Sat Jul 29 11:58:34 GMT 2023","3412","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","37","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"failed","Sat Jul 29 11:59:47 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","4789","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"passed","Sat Jul 29 12:00:18 GMT 2023","Sat Jul 29 12:00:19 GMT 2023","1399","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"passed","Sat Jul 29 11:58:46 GMT 2023","Sat Jul 29 11:58:49 GMT 2023","2575","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [1] correctUserName, incorrectPass",""
"passed","Sat Jul 29 11:58:13 GMT 2023","Sat Jul 29 11:58:17 GMT 2023","4033","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Jul 29 11:58:43 GMT 2023","Sat Jul 29 11:58:45 GMT 2023","2039","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [2] correctUserName, null",""
"passed","Sat Jul 29 11:59:17 GMT 2023","Sat Jul 29 11:59:17 GMT 2023","0","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"failed","Sat Jul 29 11:59:03 GMT 2023","Sat Jul 29 11:59:10 GMT 2023","6267","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Sat Jul 29 12:00:11 GMT 2023","Sat Jul 29 12:00:13 GMT 2023","1793","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Sat Jul 29 12:00:04 GMT 2023","Sat Jul 29 12:00:06 GMT 2023","1672","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"failed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","17","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Sat Jul 29 11:59:13 GMT 2023","Sat Jul 29 11:59:13 GMT 2023","2","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"failed","Sat Jul 29 11:59:17 GMT 2023","Sat Jul 29 11:59:22 GMT 2023","5233","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Allure",""
"passed","Sat Jul 29 12:00:19 GMT 2023","Sat Jul 29 12:00:23 GMT 2023","3593","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"failed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","3","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"passed","Sat Jul 29 12:00:23 GMT 2023","Sat Jul 29 12:00:26 GMT 2023","3153","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"passed","Sat Jul 29 11:58:45 GMT 2023","Sat Jul 29 11:58:46 GMT 2023","1566","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"failed","Sat Jul 29 12:00:06 GMT 2023","Sat Jul 29 12:00:11 GMT 2023","5673","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"passed","Sat Jul 29 11:58:51 GMT 2023","Sat Jul 29 11:58:57 GMT 2023","5605","","demoqa.PracticeFormTest","","demoqa.PracticeFormTest","testThatPracticeFormSubmitSuccess","Заполнение формы automation-practice-form корректными данными",""
"failed","Sat Jul 29 11:59:42 GMT 2023","Sat Jul 29 11:59:47 GMT 2023","4867","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"passed","Sat Jul 29 11:58:21 GMT 2023","Sat Jul 29 11:58:22 GMT 2023","1642","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"passed","Sat Jul 29 11:58:22 GMT 2023","Sat Jul 29 11:58:25 GMT 2023","2078","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Sat Jul 29 11:58:58 GMT 2023","Sat Jul 29 11:59:01 GMT 2023","2723","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"failed","Sat Jul 29 11:59:37 GMT 2023","Sat Jul 29 11:59:42 GMT 2023","4874","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://habr.com по значению поиска Habr",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"failed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"passed","Sat Jul 29 12:00:13 GMT 2023","Sat Jul 29 12:00:18 GMT 2023","4471","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"failed","Sat Jul 29 11:59:22 GMT 2023","Sat Jul 29 11:59:27 GMT 2023","5065","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Sat Jul 29 11:59:10 GMT 2023","Sat Jul 29 11:59:13 GMT 2023","3430","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Sat Jul 29 11:59:52 GMT 2023","Sat Jul 29 11:59:52 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
