"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jul 29 11:39:35 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","4787","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"failed","Sat Jul 29 11:39:16 GMT 2023","Sat Jul 29 11:39:21 GMT 2023","4942","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Habr",""
"passed","Sat Jul 29 11:38:17 GMT 2023","Sat Jul 29 11:38:19 GMT 2023","1724","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"failed","Sat Jul 29 11:39:21 GMT 2023","Sat Jul 29 11:39:26 GMT 2023","4776","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
"broken","Sat Jul 29 11:40:01 GMT 2023","Sat Jul 29 11:40:01 GMT 2023","2","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"passed","Sat Jul 29 11:40:08 GMT 2023","Sat Jul 29 11:40:12 GMT 2023","3008","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"failed","Sat Jul 29 11:39:06 GMT 2023","Sat Jul 29 11:39:11 GMT 2023","4916","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Allure",""
"passed","Sat Jul 29 11:40:04 GMT 2023","Sat Jul 29 11:40:05 GMT 2023","75","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","40","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"passed","Sat Jul 29 11:38:33 GMT 2023","Sat Jul 29 11:38:35 GMT 2023","2215","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Jul 29 11:38:20 GMT 2023","Sat Jul 29 11:38:22 GMT 2023","1808","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Sat Jul 29 11:38:37 GMT 2023","Sat Jul 29 11:38:39 GMT 2023","1614","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [2] correctUserName, null",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","128","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"failed","Sat Jul 29 11:39:54 GMT 2023","Sat Jul 29 11:39:59 GMT 2023","5358","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"passed","Sat Jul 29 11:39:03 GMT 2023","Sat Jul 29 11:39:03 GMT 2023","8","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"passed","Sat Jul 29 11:38:49 GMT 2023","Sat Jul 29 11:38:52 GMT 2023","2357","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"failed","Sat Jul 29 11:39:11 GMT 2023","Sat Jul 29 11:39:16 GMT 2023","4979","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:46 GMT 2023","5528","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
"passed","Sat Jul 29 11:39:03 GMT 2023","Sat Jul 29 11:39:03 GMT 2023","4","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","0","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","firstTest","firstTest()",""
"passed","Sat Jul 29 11:38:24 GMT 2023","Sat Jul 29 11:38:26 GMT 2023","1922","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"passed","Sat Jul 29 11:39:52 GMT 2023","Sat Jul 29 11:39:54 GMT 2023","1628","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"failed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"passed","Sat Jul 29 11:38:40 GMT 2023","Sat Jul 29 11:38:42 GMT 2023","2172","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [1] correctUserName, incorrectPass",""
"passed","Sat Jul 29 11:40:01 GMT 2023","Sat Jul 29 11:40:01 GMT 2023","21","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"failed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","2","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","4","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
"broken","Sat Jul 29 11:40:01 GMT 2023","Sat Jul 29 11:40:01 GMT 2023","3","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Sat Jul 29 11:38:42 GMT 2023","Sat Jul 29 11:38:44 GMT 2023","2027","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Sat Jul 29 11:39:06 GMT 2023","Sat Jul 29 11:39:06 GMT 2023","0","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Sat Jul 29 11:38:15 GMT 2023","Sat Jul 29 11:38:17 GMT 2023","1659","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [2] Angular",""
"passed","Sat Jul 29 11:38:14 GMT 2023","Sat Jul 29 11:38:15 GMT 2023","1815","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"broken","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","12","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"failed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","3","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"passed","Sat Jul 29 11:39:03 GMT 2023","Sat Jul 29 11:39:05 GMT 2023","2012","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Sat Jul 29 11:38:19 GMT 2023","Sat Jul 29 11:38:20 GMT 2023","1689","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Sat Jul 29 11:40:05 GMT 2023","Sat Jul 29 11:40:06 GMT 2023","1046","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"passed","Sat Jul 29 11:38:52 GMT 2023","Sat Jul 29 11:38:53 GMT 2023","1133","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Sat Jul 29 11:40:06 GMT 2023","Sat Jul 29 11:40:08 GMT 2023","2854","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Sat Jul 29 11:38:10 GMT 2023","Sat Jul 29 11:38:14 GMT 2023","3306","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Jul 29 11:40:04 GMT 2023","Sat Jul 29 11:40:04 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","csvResourceFileTest","csvResourceFileTest()",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"passed","Sat Jul 29 11:38:03 GMT 2023","Sat Jul 29 11:38:10 GMT 2023","6971","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [1] WorkSpace, [React, Angular, Veu]",""
"passed","Sat Jul 29 11:38:35 GMT 2023","Sat Jul 29 11:38:37 GMT 2023","1755","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [1] null, correctPass",""
"passed","Sat Jul 29 11:39:00 GMT 2023","Sat Jul 29 11:39:02 GMT 2023","2437","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Sat Jul 29 11:39:05 GMT 2023","Sat Jul 29 11:39:06 GMT 2023","1199","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","19","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"passed","Sat Jul 29 11:38:39 GMT 2023","Sat Jul 29 11:38:40 GMT 2023","1219","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"failed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"failed","Sat Jul 29 11:38:54 GMT 2023","Sat Jul 29 11:39:00 GMT 2023","5644","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"failed","Sat Jul 29 11:39:30 GMT 2023","Sat Jul 29 11:39:35 GMT 2023","4801","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"failed","Sat Jul 29 11:39:40 GMT 2023","Sat Jul 29 11:39:40 GMT 2023","6","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"failed","Sat Jul 29 11:39:46 GMT 2023","Sat Jul 29 11:39:52 GMT 2023","6089","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"passed","Sat Jul 29 11:38:26 GMT 2023","Sat Jul 29 11:38:29 GMT 2023","3160","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"passed","Sat Jul 29 11:38:49 GMT 2023","Sat Jul 29 11:38:49 GMT 2023","860","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testDinamicAllureAnnotation","Тест, демонстрирующий работу Allure без аннотаций","Данный тест не содержит шагов, только  Allure описание "
