"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 29 10:12:52 GMT 2023","Sat Jul 29 10:12:53 GMT 2023","1096","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"failed","Sat Jul 29 10:14:55 GMT 2023","Sat Jul 29 10:15:00 GMT 2023","4813","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Sat Jul 29 10:12:39 GMT 2023","Sat Jul 29 10:12:40 GMT 2023","1159","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [6] Classified",""
"passed","Sat Jul 29 10:12:42 GMT 2023","Sat Jul 29 10:12:44 GMT 2023","2685","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"failed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","3","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"failed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"failed","Sat Jul 29 10:15:36 GMT 2023","Sat Jul 29 10:15:42 GMT 2023","5441","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"failed","Sat Jul 29 10:14:50 GMT 2023","Sat Jul 29 10:14:55 GMT 2023","4914","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Allure",""
"failed","Sat Jul 29 10:15:00 GMT 2023","Sat Jul 29 10:15:05 GMT 2023","4832","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Habr",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
"passed","Sat Jul 29 10:13:01 GMT 2023","Sat Jul 29 10:13:03 GMT 2023","1635","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Sat Jul 29 10:12:24 GMT 2023","Sat Jul 29 10:12:30 GMT 2023","6665","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [1] WorkSpace, [React, Angular, Veu]",""
"failed","Sat Jul 29 10:14:40 GMT 2023","Sat Jul 29 10:14:46 GMT 2023","5454","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Sat Jul 29 10:15:48 GMT 2023","Sat Jul 29 10:15:51 GMT 2023","3301","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"broken","Sat Jul 29 10:13:03 GMT 2023","Sat Jul 29 10:14:33 GMT 2023","90046","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","28","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"failed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"failed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"failed","Sat Jul 29 10:15:29 GMT 2023","Sat Jul 29 10:15:34 GMT 2023","5895","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"passed","Sat Jul 29 10:12:57 GMT 2023","Sat Jul 29 10:13:01 GMT 2023","3630","","demoqa.PracticeFormTest","","demoqa.PracticeFormTest","testThatPracticeFormSubmitSuccess","Заполнение формы automation-practice-form корректными данными",""
"passed","Sat Jul 29 10:12:33 GMT 2023","Sat Jul 29 10:12:35 GMT 2023","1228","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"passed","Sat Jul 29 10:15:47 GMT 2023","Sat Jul 29 10:15:47 GMT 2023","62","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Sat Jul 29 10:12:46 GMT 2023","Sat Jul 29 10:12:47 GMT 2023","1580","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [1] WorkSpace, [React, Angular, Veu]",""
"passed","Sat Jul 29 10:12:31 GMT 2023","Sat Jul 29 10:12:33 GMT 2023","2934","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Jul 29 10:15:44 GMT 2023","Sat Jul 29 10:15:47 GMT 2023","3256","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"passed","Sat Jul 29 10:15:43 GMT 2023","Sat Jul 29 10:15:44 GMT 2023","21","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"passed","Sat Jul 29 10:14:48 GMT 2023","Sat Jul 29 10:14:48 GMT 2023","8","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Sat Jul 29 10:12:53 GMT 2023","Sat Jul 29 10:12:55 GMT 2023","1696","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [1] correctUserName, incorrectPass",""
"passed","Sat Jul 29 10:12:55 GMT 2023","Sat Jul 29 10:12:57 GMT 2023","1904","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Sat Jul 29 10:12:44 GMT 2023","Sat Jul 29 10:12:46 GMT 2023","1491","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [9] Downloads",""
"failed","Sat Jul 29 10:15:10 GMT 2023","Sat Jul 29 10:15:14 GMT 2023","4699","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://habr.com по значению поиска Habr",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"broken","Sat Jul 29 10:15:43 GMT 2023","Sat Jul 29 10:15:43 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"failed","Sat Jul 29 10:14:33 GMT 2023","Sat Jul 29 10:14:40 GMT 2023","7072","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"passed","Sat Jul 29 10:12:36 GMT 2023","Sat Jul 29 10:12:37 GMT 2023","1141","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"passed","Sat Jul 29 10:15:47 GMT 2023","Sat Jul 29 10:15:47 GMT 2023","7","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","csvResourceFileTest","csvResourceFileTest()",""
"passed","Sat Jul 29 10:12:37 GMT 2023","Sat Jul 29 10:12:38 GMT 2023","1159","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Sat Jul 29 10:15:42 GMT 2023","Sat Jul 29 10:15:43 GMT 2023","1845","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"broken","Sat Jul 29 10:15:44 GMT 2023","Sat Jul 29 10:15:44 GMT 2023","3","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Sat Jul 29 10:15:47 GMT 2023","Sat Jul 29 10:15:48 GMT 2023","926","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"passed","Sat Jul 29 10:14:48 GMT 2023","Sat Jul 29 10:14:49 GMT 2023","1524","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Sat Jul 29 10:14:50 GMT 2023","Sat Jul 29 10:14:50 GMT 2023","1","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","2","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","firstTest","firstTest()",""
"failed","Sat Jul 29 10:15:05 GMT 2023","Sat Jul 29 10:15:10 GMT 2023","4725","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
"passed","Sat Jul 29 10:12:40 GMT 2023","Sat Jul 29 10:12:42 GMT 2023","1162","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"passed","Sat Jul 29 10:12:38 GMT 2023","Sat Jul 29 10:12:39 GMT 2023","1085","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Sat Jul 29 10:14:48 GMT 2023","Sat Jul 29 10:14:48 GMT 2023","9","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"passed","Sat Jul 29 10:12:49 GMT 2023","Sat Jul 29 10:12:51 GMT 2023","1538","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [1] null, correctPass",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Sat Jul 29 10:12:47 GMT 2023","Sat Jul 29 10:12:49 GMT 2023","1775","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [2] Office, [Public, Private, Classified, General]",""
"failed","Sat Jul 29 10:15:19 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","4704","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"passed","Sat Jul 29 10:14:46 GMT 2023","Sat Jul 29 10:14:48 GMT 2023","2203","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:29 GMT 2023","4588","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"passed","Sat Jul 29 10:14:49 GMT 2023","Sat Jul 29 10:14:50 GMT 2023","766","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","80","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"passed","Sat Jul 29 10:13:01 GMT 2023","Sat Jul 29 10:13:01 GMT 2023","621","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testDinamicAllureAnnotation","Тест, демонстрирующий работу Allure без аннотаций","Данный тест не содержит шагов, только  Allure описание "
"broken","Sat Jul 29 10:15:24 GMT 2023","Sat Jul 29 10:15:24 GMT 2023","2","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
