"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 09 05:35:30 GMT 2023","Mon Oct 09 05:35:30 GMT 2023","135","","reqresin.UserTest","","reqresin.UserTest","testThatSuccessGetUserById","testThatSuccessGetUserById()",""
"passed","Mon Oct 09 05:33:39 GMT 2023","Mon Oct 09 05:33:41 GMT 2023","1434","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Mon Oct 09 05:33:19 GMT 2023","Mon Oct 09 05:33:26 GMT 2023","7305","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [1] WorkSpace, [React, Angular, Veu]",""
"failed","Mon Oct 09 05:33:32 GMT 2023","Mon Oct 09 05:33:38 GMT 2023","5354","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"passed","Mon Oct 09 05:35:14 GMT 2023","Mon Oct 09 05:35:18 GMT 2023","3650","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"passed","Mon Oct 09 05:35:06 GMT 2023","Mon Oct 09 05:35:07 GMT 2023","1347","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"failed","Mon Oct 09 05:34:45 GMT 2023","Mon Oct 09 05:34:50 GMT 2023","4797","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"passed","Mon Oct 09 05:34:19 GMT 2023","Mon Oct 09 05:34:20 GMT 2023","966","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Mon Oct 09 05:35:18 GMT 2023","Mon Oct 09 05:35:18 GMT 2023","5","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","csvResourceFileTest","csvResourceFileTest()",""
"broken","Mon Oct 09 05:35:14 GMT 2023","Mon Oct 09 05:35:14 GMT 2023","3","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Mon Oct 09 05:34:54 GMT 2023","Mon Oct 09 05:34:54 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"passed","Mon Oct 09 05:34:04 GMT 2023","Mon Oct 09 05:34:06 GMT 2023","1918","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"failed","Mon Oct 09 05:34:35 GMT 2023","Mon Oct 09 05:34:40 GMT 2023","4849","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
"failed","Mon Oct 09 05:35:00 GMT 2023","Mon Oct 09 05:35:06 GMT 2023","6127","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"passed","Mon Oct 09 05:33:56 GMT 2023","Mon Oct 09 05:33:58 GMT 2023","1953","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [1] correctUserName, incorrectPass",""
"failed","Mon Oct 09 05:34:25 GMT 2023","Mon Oct 09 05:34:30 GMT 2023","4999","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"failed","Mon Oct 09 05:34:30 GMT 2023","Mon Oct 09 05:34:35 GMT 2023","4845","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Habr",""
"failed","Mon Oct 09 05:34:54 GMT 2023","Mon Oct 09 05:34:54 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"passed","Mon Oct 09 05:35:13 GMT 2023","Mon Oct 09 05:35:14 GMT 2023","1614","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Mon Oct 09 05:35:19 GMT 2023","Mon Oct 09 05:35:22 GMT 2023","2612","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"broken","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:34:55 GMT 2023","2","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
"passed","Mon Oct 09 05:35:30 GMT 2023","Mon Oct 09 05:35:32 GMT 2023","2582","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"passed","Mon Oct 09 05:34:07 GMT 2023","Mon Oct 09 05:34:09 GMT 2023","1578","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"passed","Mon Oct 09 05:33:46 GMT 2023","Mon Oct 09 05:33:48 GMT 2023","1614","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [9] Downloads",""
"failed","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:34:55 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"passed","Mon Oct 09 05:35:29 GMT 2023","Mon Oct 09 05:35:29 GMT 2023","439","","reqresin.UserTest","","reqresin.UserTest","testThatNoUserByNotExistenId","testThatNoUserByNotExistenId()",""
"passed","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:34:55 GMT 2023","7","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
"failed","Mon Oct 09 05:34:40 GMT 2023","Mon Oct 09 05:34:45 GMT 2023","4766","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://habr.com по значению поиска Habr",""
"passed","Mon Oct 09 05:33:50 GMT 2023","Mon Oct 09 05:33:51 GMT 2023","1900","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [2] Office, [Public, Private, Classified, General]",""
"passed","Mon Oct 09 05:33:44 GMT 2023","Mon Oct 09 05:33:46 GMT 2023","2518","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"passed","Mon Oct 09 05:33:26 GMT 2023","Mon Oct 09 05:33:30 GMT 2023","3460","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Mon Oct 09 05:33:31 GMT 2023","Mon Oct 09 05:33:32 GMT 2023","1216","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [2] Angular",""
"passed","Mon Oct 09 05:33:41 GMT 2023","Mon Oct 09 05:33:42 GMT 2023","1239","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [6] Classified",""
"passed","Mon Oct 09 05:33:53 GMT 2023","Mon Oct 09 05:33:55 GMT 2023","1500","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [2] correctUserName, null",""
"passed","Mon Oct 09 05:34:17 GMT 2023","Mon Oct 09 05:34:17 GMT 2023","7","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"failed","Mon Oct 09 05:34:50 GMT 2023","Mon Oct 09 05:34:54 GMT 2023","4782","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"failed","Mon Oct 09 05:34:09 GMT 2023","Mon Oct 09 05:34:15 GMT 2023","5778","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Mon Oct 09 05:34:15 GMT 2023","Mon Oct 09 05:34:17 GMT 2023","2717","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Mon Oct 09 05:33:52 GMT 2023","Mon Oct 09 05:33:53 GMT 2023","1544","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [1] null, correctPass",""
"passed","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:35:00 GMT 2023","5020","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"failed","Mon Oct 09 05:35:07 GMT 2023","Mon Oct 09 05:35:13 GMT 2023","5472","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"passed","Mon Oct 09 05:34:54 GMT 2023","Mon Oct 09 05:34:54 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:34:55 GMT 2023","60","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"passed","Mon Oct 09 05:35:23 GMT 2023","Mon Oct 09 05:35:28 GMT 2023","4426","","reqresin.AuthorizationTest","","reqresin.AuthorizationTest","testThatSuccessLoginWithPojoModels","testThatSuccessLoginWithPojoModels()",""
"passed","Mon Oct 09 05:34:06 GMT 2023","Mon Oct 09 05:34:07 GMT 2023","832","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Mon Oct 09 05:35:18 GMT 2023","Mon Oct 09 05:35:19 GMT 2023","930","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"passed","Mon Oct 09 05:33:42 GMT 2023","Mon Oct 09 05:33:44 GMT 2023","1766","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"passed","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:34:55 GMT 2023","3","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"failed","Mon Oct 09 05:34:54 GMT 2023","Mon Oct 09 05:34:54 GMT 2023","2","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"broken","Mon Oct 09 05:35:14 GMT 2023","Mon Oct 09 05:35:14 GMT 2023","2","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"passed","Mon Oct 09 05:34:54 GMT 2023","Mon Oct 09 05:34:54 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
"passed","Mon Oct 09 05:35:14 GMT 2023","Mon Oct 09 05:35:14 GMT 2023","25","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"passed","Mon Oct 09 05:33:58 GMT 2023","Mon Oct 09 05:34:00 GMT 2023","1887","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Mon Oct 09 05:33:30 GMT 2023","Mon Oct 09 05:33:31 GMT 2023","1396","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"passed","Mon Oct 09 05:34:55 GMT 2023","Mon Oct 09 05:34:55 GMT 2023","23","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"passed","Mon Oct 09 05:34:17 GMT 2023","Mon Oct 09 05:34:19 GMT 2023","1963","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Mon Oct 09 05:34:17 GMT 2023","Mon Oct 09 05:34:17 GMT 2023","10","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
