"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 21 12:46:25 GMT 2023","Fri Jul 21 12:46:26 GMT 2023","1515","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","testThatNotLoginIfIncorrectData(String, String) [1] correctUserName, incorrectPass",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"failed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"failed","Fri Jul 21 12:46:55 GMT 2023","Fri Jul 21 12:47:00 GMT 2023","4796","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Habr",""
"passed","Fri Jul 21 12:46:15 GMT 2023","Fri Jul 21 12:46:17 GMT 2023","2340","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [8] Home",""
"passed","Fri Jul 21 12:46:10 GMT 2023","Fri Jul 21 12:46:11 GMT 2023","1258","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [4] Public",""
"failed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","15","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"failed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","4","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"passed","Fri Jul 21 12:47:23 GMT 2023","Fri Jul 21 12:47:28 GMT 2023","5013","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"failed","Fri Jul 21 12:47:14 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","4759","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"passed","Fri Jul 21 12:46:17 GMT 2023","Fri Jul 21 12:46:18 GMT 2023","1047","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [9] Downloads",""
"passed","Fri Jul 21 12:46:12 GMT 2023","Fri Jul 21 12:46:12 GMT 2023","951","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [5] Private",""
"passed","Fri Jul 21 12:46:31 GMT 2023","Fri Jul 21 12:46:31 GMT 2023","4","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testDinamicAllureAnnotation","Тест, демонстрирующий работу Allure без аннотаций","Данный тест не содержит шагов, только  Allure описание "
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"passed","Fri Jul 21 12:46:45 GMT 2023","Fri Jul 21 12:46:45 GMT 2023","1","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"failed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"passed","Fri Jul 21 12:46:21 GMT 2023","Fri Jul 21 12:46:23 GMT 2023","1642","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","testThatEmptyFieldIsAlarm(String, String) [1] null, correctPass",""
"passed","Fri Jul 21 12:46:43 GMT 2023","Fri Jul 21 12:46:43 GMT 2023","14","","junit.FixtureAnnotations","","junit.FixtureAnnotations","firstJUnitTest","firstJUnitTest()",""
"passed","Fri Jul 21 12:47:38 GMT 2023","Fri Jul 21 12:47:41 GMT 2023","2315","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"passed","Fri Jul 21 12:46:44 GMT 2023","Fri Jul 21 12:46:45 GMT 2023","756","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Fri Jul 21 12:46:26 GMT 2023","Fri Jul 21 12:46:28 GMT 2023","1468","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","testThatNotLoginIfIncorrectData(String, String) [2] incorrectUserName, correctPass",""
"passed","Fri Jul 21 12:46:14 GMT 2023","Fri Jul 21 12:46:15 GMT 2023","1043","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [7] General",""
"passed","Fri Jul 21 12:46:12 GMT 2023","Fri Jul 21 12:46:14 GMT 2023","1035","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [6] Classified",""
"passed","Fri Jul 21 12:46:09 GMT 2023","Fri Jul 21 12:46:10 GMT 2023","1084","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [3] Veu",""
"passed","Fri Jul 21 12:46:18 GMT 2023","Fri Jul 21 12:46:19 GMT 2023","1427","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","testThatIfCheckedFolderThenFilesInAlsoChecked(String, List) [1] WorkSpace, [React, Angular, Veu]",""
"passed","Fri Jul 21 12:47:38 GMT 2023","Fri Jul 21 12:47:38 GMT 2023","11","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"failed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"passed","Fri Jul 21 12:47:35 GMT 2023","Fri Jul 21 12:47:37 GMT 2023","1575","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Fri Jul 21 12:46:04 GMT 2023","Fri Jul 21 12:46:07 GMT 2023","3017","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","testThatIfCheckedAllFilesThenFolderAlsoChecked(String, List) [2] Office, [Public, Private, Classified, General]",""
"passed","Fri Jul 21 12:47:37 GMT 2023","Fri Jul 21 12:47:38 GMT 2023","1306","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"failed","Fri Jul 21 12:46:50 GMT 2023","Fri Jul 21 12:46:55 GMT 2023","4910","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Fri Jul 21 12:46:33 GMT 2023","Fri Jul 21 12:46:33 GMT 2023","379","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","31","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"failed","Fri Jul 21 12:46:34 GMT 2023","Fri Jul 21 12:46:40 GMT 2023","5705","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Fri Jul 21 12:46:33 GMT 2023","Fri Jul 21 12:46:34 GMT 2023","1236","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"failed","Fri Jul 21 12:47:05 GMT 2023","Fri Jul 21 12:47:09 GMT 2023","4760","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://habr.com по значению поиска Habr",""
"failed","Fri Jul 21 12:47:30 GMT 2023","Fri Jul 21 12:47:35 GMT 2023","5461","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"passed","Fri Jul 21 12:45:58 GMT 2023","Fri Jul 21 12:46:04 GMT 2023","5706","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","testThatIfCheckedAllFilesThenFolderAlsoChecked(String, List) [1] WorkSpace, [React, Angular, Veu]",""
"passed","Fri Jul 21 12:47:28 GMT 2023","Fri Jul 21 12:47:30 GMT 2023","1080","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","22","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"broken","Fri Jul 21 12:47:37 GMT 2023","Fri Jul 21 12:47:37 GMT 2023","7","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","1","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","firstTest","firstTest()",""
"passed","Fri Jul 21 12:46:31 GMT 2023","Fri Jul 21 12:46:33 GMT 2023","1384","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Fri Jul 21 12:46:43 GMT 2023","Fri Jul 21 12:46:44 GMT 2023","1273","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"failed","Fri Jul 21 12:46:45 GMT 2023","Fri Jul 21 12:46:50 GMT 2023","5086","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Allure",""
"passed","Fri Jul 21 12:46:43 GMT 2023","Fri Jul 21 12:46:43 GMT 2023","4","","junit.FixtureAnnotations","","junit.FixtureAnnotations","secondJUnitTest","secondJUnitTest()",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","100","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"broken","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","1","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
"passed","Fri Jul 21 12:46:08 GMT 2023","Fri Jul 21 12:46:09 GMT 2023","1063","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","testThatCheckedValueInSelectedResultList(String) [2] Angular",""
"passed","Fri Jul 21 12:46:19 GMT 2023","Fri Jul 21 12:46:21 GMT 2023","1494","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","testThatIfCheckedFolderThenFilesInAlsoChecked(String, List) [2] Office, [Public, Private, Classified, General]",""
"failed","Fri Jul 21 12:47:09 GMT 2023","Fri Jul 21 12:47:14 GMT 2023","4844","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"broken","Fri Jul 21 12:47:37 GMT 2023","Fri Jul 21 12:47:37 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"passed","Fri Jul 21 12:47:19 GMT 2023","Fri Jul 21 12:47:19 GMT 2023","0","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","thirdTest","thirdTest()",""
"failed","Fri Jul 21 12:47:00 GMT 2023","Fri Jul 21 12:47:05 GMT 2023","4906","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
