"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 12 17:43:51 GMT 2023","Sat Aug 12 17:43:53 GMT 2023","2088","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Sat Aug 12 17:44:41 GMT 2023","Sat Aug 12 17:44:42 GMT 2023","1012","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Sat Aug 12 17:43:50 GMT 2023","Sat Aug 12 17:43:51 GMT 2023","1573","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"failed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"passed","Sat Aug 12 17:44:27 GMT 2023","Sat Aug 12 17:44:28 GMT 2023","885","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Sat Aug 12 17:45:42 GMT 2023","Sat Aug 12 17:45:43 GMT 2023","1145","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"passed","Sat Aug 12 17:43:53 GMT 2023","Sat Aug 12 17:43:56 GMT 2023","2074","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","9","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"passed","Sat Aug 12 17:45:52 GMT 2023","Sat Aug 12 17:45:52 GMT 2023","452","","reqresin.AuthorizationTest","","reqresin.AuthorizationTest","testThatSuccessLogin","testThatSuccessLogin()",""
"failed","Sat Aug 12 17:45:12 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","4821","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"passed","Sat Aug 12 17:44:42 GMT 2023","Sat Aug 12 17:44:42 GMT 2023","0","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Sat Aug 12 17:43:48 GMT 2023","Sat Aug 12 17:43:50 GMT 2023","2118","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [2] Angular",""
"passed","Sat Aug 12 17:45:53 GMT 2023","Sat Aug 12 17:45:54 GMT 2023","529","","reqresin.UserTest","","reqresin.UserTest","testThatSuccessGetUsersList","testThatSuccessGetUsersList()",""
"passed","Sat Aug 12 17:44:20 GMT 2023","Sat Aug 12 17:44:24 GMT 2023","4458","","demoqa.PracticeFormTest","","demoqa.PracticeFormTest","testThatPracticeFormSubmitSuccess","Заполнение формы automation-practice-form корректными данными",""
"passed","Sat Aug 12 17:43:34 GMT 2023","Sat Aug 12 17:43:41 GMT 2023","7505","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [1] WorkSpace, [React, Angular, Veu]",""
"failed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","3","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Sat Aug 12 17:44:00 GMT 2023","Sat Aug 12 17:44:03 GMT 2023","3172","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"failed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","10","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"broken","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","2","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
"passed","Sat Aug 12 17:44:39 GMT 2023","Sat Aug 12 17:44:39 GMT 2023","1","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Sat Aug 12 17:44:17 GMT 2023","Sat Aug 12 17:44:20 GMT 2023","2181","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Sat Aug 12 17:45:43 GMT 2023","Sat Aug 12 17:45:46 GMT 2023","2972","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Sat Aug 12 17:45:54 GMT 2023","Sat Aug 12 17:45:57 GMT 2023","3003","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"passed","Sat Aug 12 17:44:03 GMT 2023","Sat Aug 12 17:44:04 GMT 2023","1773","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [9] Downloads",""
"passed","Sat Aug 12 17:44:04 GMT 2023","Sat Aug 12 17:44:07 GMT 2023","2444","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [1] WorkSpace, [React, Angular, Veu]",""
"passed","Sat Aug 12 17:44:09 GMT 2023","Sat Aug 12 17:44:11 GMT 2023","2060","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [1] null, correctPass",""
"passed","Sat Aug 12 17:45:36 GMT 2023","Sat Aug 12 17:45:38 GMT 2023","1919","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"broken","Sat Aug 12 17:45:38 GMT 2023","Sat Aug 12 17:45:38 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
"passed","Sat Aug 12 17:45:29 GMT 2023","Sat Aug 12 17:45:30 GMT 2023","1620","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"failed","Sat Aug 12 17:44:52 GMT 2023","Sat Aug 12 17:44:57 GMT 2023","4837","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Habr",""
"failed","Sat Aug 12 17:45:30 GMT 2023","Sat Aug 12 17:45:36 GMT 2023","5615","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"passed","Sat Aug 12 17:45:52 GMT 2023","Sat Aug 12 17:45:53 GMT 2023","390","","reqresin.AuthorizationTest","","reqresin.AuthorizationTest","testThatSuccessLoginWithLombokModels","testThatSuccessLoginWithLombokModels()",""
"passed","Sat Aug 12 17:45:54 GMT 2023","Sat Aug 12 17:45:54 GMT 2023","200","","reqresin.UserTest","","reqresin.UserTest","testThatSuccessGetUserById","testThatSuccessGetUserById()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Sat Aug 12 17:44:28 GMT 2023","Sat Aug 12 17:44:30 GMT 2023","1618","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"passed","Sat Aug 12 17:44:39 GMT 2023","Sat Aug 12 17:44:39 GMT 2023","2","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","109","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"passed","Sat Aug 12 17:43:46 GMT 2023","Sat Aug 12 17:43:48 GMT 2023","2054","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"passed","Sat Aug 12 17:45:38 GMT 2023","Sat Aug 12 17:45:38 GMT 2023","36","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"passed","Sat Aug 12 17:45:42 GMT 2023","Sat Aug 12 17:45:42 GMT 2023","27","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Sat Aug 12 17:44:39 GMT 2023","Sat Aug 12 17:44:41 GMT 2023","2307","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Sat Aug 12 17:43:58 GMT 2023","Sat Aug 12 17:43:59 GMT 2023","1812","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"passed","Sat Aug 12 17:44:13 GMT 2023","Sat Aug 12 17:44:15 GMT 2023","1739","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"passed","Sat Aug 12 17:43:56 GMT 2023","Sat Aug 12 17:43:58 GMT 2023","2105","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [6] Classified",""
"passed","Sat Aug 12 17:45:47 GMT 2023","Sat Aug 12 17:45:52 GMT 2023","4416","","reqresin.AuthorizationTest","","reqresin.AuthorizationTest","testThatSuccessLoginWithPojoModels","testThatSuccessLoginWithPojoModels()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:22 GMT 2023","5306","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"passed","Sat Aug 12 17:44:36 GMT 2023","Sat Aug 12 17:44:39 GMT 2023","2738","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Sat Aug 12 17:44:25 GMT 2023","Sat Aug 12 17:44:27 GMT 2023","2502","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Sat Aug 12 17:45:53 GMT 2023","Sat Aug 12 17:45:53 GMT 2023","390","","reqresin.UserTest","","reqresin.UserTest","testThatNoUserByNotExistenId","testThatNoUserByNotExistenId()",""
"passed","Sat Aug 12 17:43:41 GMT 2023","Sat Aug 12 17:43:46 GMT 2023","4430","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Aug 12 17:44:07 GMT 2023","Sat Aug 12 17:44:09 GMT 2023","2357","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Aug 12 17:44:15 GMT 2023","Sat Aug 12 17:44:17 GMT 2023","2215","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [1] correctUserName, incorrectPass",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","6","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"broken","Sat Aug 12 17:45:38 GMT 2023","Sat Aug 12 17:45:38 GMT 2023","2","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","1","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","thirdTest","thirdTest()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","41","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"failed","Sat Aug 12 17:45:07 GMT 2023","Sat Aug 12 17:45:12 GMT 2023","4818","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"failed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"passed","Sat Aug 12 17:45:17 GMT 2023","Sat Aug 12 17:45:17 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
