"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 29 08:58:35 GMT 2023","Sat Jul 29 08:58:36 GMT 2023","42","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","5","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","firstTest","firstTest()",""
"failed","Sat Jul 29 08:57:24 GMT 2023","Sat Jul 29 08:57:30 GMT 2023","5848","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Sat Jul 29 08:56:50 GMT 2023","Sat Jul 29 08:56:52 GMT 2023","1854","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Sat Jul 29 08:57:19 GMT 2023","Sat Jul 29 08:57:19 GMT 2023","296","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testDinamicAllureAnnotation","Тест, демонстрирующий работу Allure без аннотаций","Данный тест не содержит шагов, только  Allure описание "
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","13","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"passed","Sat Jul 29 08:57:10 GMT 2023","Sat Jul 29 08:57:12 GMT 2023","2237","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [1] correctUserName, incorrectPass",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"failed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"failed","Sat Jul 29 08:57:51 GMT 2023","Sat Jul 29 08:57:56 GMT 2023","5004","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
"passed","Sat Jul 29 08:57:30 GMT 2023","Sat Jul 29 08:57:33 GMT 2023","2786","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Sat Jul 29 08:58:40 GMT 2023","Sat Jul 29 08:58:43 GMT 2023","2937","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"passed","Sat Jul 29 08:57:14 GMT 2023","Sat Jul 29 08:57:19 GMT 2023","4457","","demoqa.PracticeFormTest","","demoqa.PracticeFormTest","testThatPracticeFormSubmitSuccess","Заполнение формы automation-practice-form корректными данными",""
"passed","Sat Jul 29 08:56:59 GMT 2023","Sat Jul 29 08:57:01 GMT 2023","1696","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [9] Downloads",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:16 GMT 2023","5049","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"failed","Sat Jul 29 08:57:56 GMT 2023","Sat Jul 29 08:58:01 GMT 2023","4864","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://habr.com по значению поиска Habr",""
"passed","Sat Jul 29 08:56:56 GMT 2023","Sat Jul 29 08:56:59 GMT 2023","3382","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"passed","Sat Jul 29 08:57:12 GMT 2023","Sat Jul 29 08:57:14 GMT 2023","2044","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Sat Jul 29 08:57:33 GMT 2023","Sat Jul 29 08:57:33 GMT 2023","14","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"passed","Sat Jul 29 08:57:22 GMT 2023","Sat Jul 29 08:57:24 GMT 2023","1792","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","30","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"failed","Sat Jul 29 08:57:41 GMT 2023","Sat Jul 29 08:57:46 GMT 2023","4878","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Sat Jul 29 08:56:47 GMT 2023","Sat Jul 29 08:56:49 GMT 2023","1524","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"passed","Sat Jul 29 08:56:49 GMT 2023","Sat Jul 29 08:56:50 GMT 2023","1621","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Sat Jul 29 08:58:37 GMT 2023","Sat Jul 29 08:58:40 GMT 2023","2879","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"failed","Sat Jul 29 08:58:06 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","4797","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"passed","Sat Jul 29 08:57:09 GMT 2023","Sat Jul 29 08:57:10 GMT 2023","1427","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"passed","Sat Jul 29 08:57:33 GMT 2023","Sat Jul 29 08:57:33 GMT 2023","7","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Sat Jul 29 08:58:22 GMT 2023","Sat Jul 29 08:58:24 GMT 2023","1736","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","83","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"failed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","5","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Sat Jul 29 08:56:44 GMT 2023","Sat Jul 29 08:56:45 GMT 2023","1909","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"failed","Sat Jul 29 08:58:24 GMT 2023","Sat Jul 29 08:58:30 GMT 2023","5615","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"failed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"broken","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","3","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
"passed","Sat Jul 29 08:57:35 GMT 2023","Sat Jul 29 08:57:36 GMT 2023","1312","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"passed","Sat Jul 29 08:56:40 GMT 2023","Sat Jul 29 08:56:44 GMT 2023","4013","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Jul 29 08:58:30 GMT 2023","Sat Jul 29 08:58:32 GMT 2023","1787","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Sat Jul 29 08:58:32 GMT 2023","Sat Jul 29 08:58:32 GMT 2023","21","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"failed","Sat Jul 29 08:58:16 GMT 2023","Sat Jul 29 08:58:22 GMT 2023","6379","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"passed","Sat Jul 29 08:56:54 GMT 2023","Sat Jul 29 08:56:56 GMT 2023","1555","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"passed","Sat Jul 29 08:58:32 GMT 2023","Sat Jul 29 08:58:35 GMT 2023","3802","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"passed","Sat Jul 29 08:56:52 GMT 2023","Sat Jul 29 08:56:54 GMT 2023","1738","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [6] Classified",""
"broken","Sat Jul 29 08:58:32 GMT 2023","Sat Jul 29 08:58:32 GMT 2023","5","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"passed","Sat Jul 29 08:56:45 GMT 2023","Sat Jul 29 08:56:47 GMT 2023","1742","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [2] Angular",""
"passed","Sat Jul 29 08:57:01 GMT 2023","Sat Jul 29 08:57:02 GMT 2023","1807","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [1] WorkSpace, [React, Angular, Veu]",""
"passed","Sat Jul 29 08:58:11 GMT 2023","Sat Jul 29 08:58:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
