"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Jul 29 06:51:16 GMT 2023","Sat Jul 29 06:51:16 GMT 2023","311","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"broken","Sat Jul 29 06:51:13 GMT 2023","Sat Jul 29 06:51:14 GMT 2023","334","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"broken","Sat Jul 29 06:51:18 GMT 2023","Sat Jul 29 06:51:18 GMT 2023","315","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"failed","Sat Jul 29 06:52:25 GMT 2023","Sat Jul 29 06:52:30 GMT 2023","5582","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"failed","Sat Jul 29 06:51:52 GMT 2023","Sat Jul 29 06:51:57 GMT 2023","4781","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
"passed","Sat Jul 29 06:51:34 GMT 2023","Sat Jul 29 06:51:34 GMT 2023","8","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"failed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"broken","Sat Jul 29 06:52:32 GMT 2023","Sat Jul 29 06:52:32 GMT 2023","2","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"passed","Sat Jul 29 06:51:19 GMT 2023","Sat Jul 29 06:51:20 GMT 2023","144","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testDinamicAllureAnnotation","Тест, демонстрирующий работу Allure без аннотаций","Данный тест не содержит шагов, только  Allure описание "
"passed","Sat Jul 29 06:52:30 GMT 2023","Sat Jul 29 06:52:32 GMT 2023","2171","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"broken","Sat Jul 29 06:51:17 GMT 2023","Sat Jul 29 06:51:17 GMT 2023","286","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [1] WorkSpace, [React, Angular, Veu]",""
"failed","Sat Jul 29 06:51:42 GMT 2023","Sat Jul 29 06:51:47 GMT 2023","4921","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"broken","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","1","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","zipFileTest","zipFileTest()",""
"failed","Sat Jul 29 06:51:57 GMT 2023","Sat Jul 29 06:52:01 GMT 2023","4713","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://habr.com по значению поиска Habr",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","17","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"failed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"broken","Sat Jul 29 06:51:14 GMT 2023","Sat Jul 29 06:51:14 GMT 2023","305","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"failed","Sat Jul 29 06:52:17 GMT 2023","Sat Jul 29 06:52:23 GMT 2023","6035","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"failed","Sat Jul 29 06:52:06 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","4718","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://junit.org по значению поиска JUnit",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","1","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","thirdTest","thirdTest()",""
"failed","Sat Jul 29 06:51:37 GMT 2023","Sat Jul 29 06:51:42 GMT 2023","4945","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Allure",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","64","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"passed","Sat Jul 29 06:52:36 GMT 2023","Sat Jul 29 06:52:37 GMT 2023","954","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"broken","Sat Jul 29 06:51:15 GMT 2023","Sat Jul 29 06:51:15 GMT 2023","350","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Sat Jul 29 06:51:37 GMT 2023","Sat Jul 29 06:51:37 GMT 2023","6","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","5","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"failed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","14","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"passed","Sat Jul 29 06:51:36 GMT 2023","Sat Jul 29 06:51:37 GMT 2023","939","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"broken","Sat Jul 29 06:51:17 GMT 2023","Sat Jul 29 06:51:17 GMT 2023","289","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [2] Office, [Public, Private, Classified, General]",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","10","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileImprovedTest","jsonFileImprovedTest()",""
"passed","Sat Jul 29 06:52:32 GMT 2023","Sat Jul 29 06:52:32 GMT 2023","20","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"failed","Sat Jul 29 06:51:27 GMT 2023","Sat Jul 29 06:51:32 GMT 2023","5328","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Sat Jul 29 06:52:37 GMT 2023","Sat Jul 29 06:52:40 GMT 2023","3312","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"broken","Sat Jul 29 06:51:15 GMT 2023","Sat Jul 29 06:51:16 GMT 2023","313","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [6] Classified",""
"passed","Sat Jul 29 06:52:40 GMT 2023","Sat Jul 29 06:52:43 GMT 2023","2779","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"broken","Sat Jul 29 06:51:19 GMT 2023","Sat Jul 29 06:51:19 GMT 2023","299","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Sat Jul 29 06:52:23 GMT 2023","Sat Jul 29 06:52:25 GMT 2023","1641","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"passed","Sat Jul 29 06:52:36 GMT 2023","Sat Jul 29 06:52:36 GMT 2023","36","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Sat Jul 29 06:51:20 GMT 2023","Sat Jul 29 06:51:21 GMT 2023","968","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"broken","Sat Jul 29 06:51:15 GMT 2023","Sat Jul 29 06:51:15 GMT 2023","369","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Sat Jul 29 06:51:34 GMT 2023","Sat Jul 29 06:51:34 GMT 2023","9","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"broken","Sat Jul 29 06:51:17 GMT 2023","Sat Jul 29 06:51:18 GMT 2023","302","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [1] null, correctPass",""
"broken","Sat Jul 29 06:51:18 GMT 2023","Sat Jul 29 06:51:18 GMT 2023","297","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [2] correctUserName, null",""
"failed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","4","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Sat Jul 29 06:51:32 GMT 2023","Sat Jul 29 06:51:34 GMT 2023","2289","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Sat Jul 29 06:52:11 GMT 2023","Sat Jul 29 06:52:11 GMT 2023","15","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [4] 7",""
"failed","Sat Jul 29 06:51:21 GMT 2023","Sat Jul 29 06:51:26 GMT 2023","5757","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"broken","Sat Jul 29 06:52:32 GMT 2023","Sat Jul 29 06:52:32 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Sat Jul 29 06:51:34 GMT 2023","Sat Jul 29 06:51:36 GMT 2023","2000","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"broken","Sat Jul 29 06:51:16 GMT 2023","Sat Jul 29 06:51:16 GMT 2023","306","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
