"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 27 16:49:45 GMT 2023","Thu Jul 27 16:49:49 GMT 2023","3455","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Thu Jul 27 16:51:21 GMT 2023","Thu Jul 27 16:51:22 GMT 2023","1130","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"passed","Thu Jul 27 16:49:51 GMT 2023","Thu Jul 27 16:49:53 GMT 2023","1484","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"passed","Thu Jul 27 16:51:27 GMT 2023","Thu Jul 27 16:51:29 GMT 2023","1833","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Thu Jul 27 16:49:38 GMT 2023","Thu Jul 27 16:49:45 GMT 2023","6840","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [1] WorkSpace, [React, Angular, Veu]",""
"passed","Thu Jul 27 16:50:22 GMT 2023","Thu Jul 27 16:50:23 GMT 2023","1828","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Thu Jul 27 16:50:17 GMT 2023","Thu Jul 27 16:50:21 GMT 2023","4140","","demoqa.PracticeFormTest","","demoqa.PracticeFormTest","testThatPracticeFormSubmitSuccess","Заполнение формы automation-practice-form корректными данными",""
"passed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:15 GMT 2023","4500","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"passed","Thu Jul 27 16:49:59 GMT 2023","Thu Jul 27 16:50:02 GMT 2023","2814","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"failed","Thu Jul 27 16:50:41 GMT 2023","Thu Jul 27 16:50:46 GMT 2023","4869","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Thu Jul 27 16:51:33 GMT 2023","Thu Jul 27 16:51:33 GMT 2023","4","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","csvResourceFileTest","csvResourceFileTest()",""
"passed","Thu Jul 27 16:50:15 GMT 2023","Thu Jul 27 16:50:17 GMT 2023","2285","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"passed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:10 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"passed","Thu Jul 27 16:49:53 GMT 2023","Thu Jul 27 16:49:55 GMT 2023","1621","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"failed","Thu Jul 27 16:50:46 GMT 2023","Thu Jul 27 16:50:51 GMT 2023","4934","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Habr",""
"passed","Thu Jul 27 16:51:29 GMT 2023","Thu Jul 27 16:51:33 GMT 2023","3671","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"failed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:10 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"failed","Thu Jul 27 16:51:00 GMT 2023","Thu Jul 27 16:51:05 GMT 2023","4839","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"passed","Thu Jul 27 16:50:33 GMT 2023","Thu Jul 27 16:50:33 GMT 2023","6","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Thu Jul 27 16:49:55 GMT 2023","Thu Jul 27 16:49:56 GMT 2023","1377","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"failed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:10 GMT 2023","3","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:10 GMT 2023","118","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"failed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:10 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"passed","Thu Jul 27 16:50:36 GMT 2023","Thu Jul 27 16:50:36 GMT 2023","1","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Thu Jul 27 16:51:10 GMT 2023","Thu Jul 27 16:51:10 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"passed","Thu Jul 27 16:49:49 GMT 2023","Thu Jul 27 16:49:50 GMT 2023","1316","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"passed","Thu Jul 27 16:51:33 GMT 2023","Thu Jul 27 16:51:33 GMT 2023","65","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
"passed","Thu Jul 27 16:50:24 GMT 2023","Thu Jul 27 16:50:25 GMT 2023","1230","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
