"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 04 09:41:46 GMT 2023","Fri Aug 04 09:41:49 GMT 2023","2331","","threadQA.TextBoxTest","","threadQA.TextBoxTest","testThatTextBoxSubmitSuccess","testThatTextBoxSubmitSuccess()",""
"passed","Fri Aug 04 09:39:56 GMT 2023","Fri Aug 04 09:39:59 GMT 2023","3146","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedAllFilesThenFolderAlsoChecked","Проверить, что если выбраны все файлы/папки внутри директории, то чекбокс директории также выбран [2] Office, [Public, Private, Classified, General]",""
"passed","Fri Aug 04 09:41:38 GMT 2023","Fri Aug 04 09:41:39 GMT 2023","1610","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsDownloadedFileTest","xlsDownloadedFileTest()",""
"passed","Fri Aug 04 09:40:28 GMT 2023","Fri Aug 04 09:40:28 GMT 2023","587","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testDinamicAllureAnnotation","Тест, демонстрирующий работу Allure без аннотаций","Данный тест не содержит шагов, только  Allure описание "
"failed","Fri Aug 04 09:40:36 GMT 2023","Fri Aug 04 09:40:42 GMT 2023","5446","","github.SelenideRepositorySearch","","github.SelenideRepositorySearch","testThatFinedSelenideRepositoryAtTheTop","testThatFinedSelenideRepositoryAtTheTop()",""
"passed","Fri Aug 04 09:41:39 GMT 2023","Fri Aug 04 09:41:43 GMT 2023","3496","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTest","pdfResourceFileTest()",""
"passed","Fri Aug 04 09:40:03 GMT 2023","Fri Aug 04 09:40:05 GMT 2023","1620","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [4] Public",""
"passed","Fri Aug 04 09:41:43 GMT 2023","Fri Aug 04 09:41:43 GMT 2023","3","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","csvResourceFileTest","csvResourceFileTest()",""
"failed","Fri Aug 04 09:40:46 GMT 2023","Fri Aug 04 09:40:51 GMT 2023","4934","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Allure",""
"passed","Fri Aug 04 09:40:24 GMT 2023","Fri Aug 04 09:40:28 GMT 2023","3956","","demoqa.PracticeFormTest","","demoqa.PracticeFormTest","testThatPracticeFormSubmitSuccess","Заполнение формы automation-practice-form корректными данными",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [1] Allure",""
"passed","Fri Aug 04 09:40:17 GMT 2023","Fri Aug 04 09:40:19 GMT 2023","1415","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [2] correctUserName, null",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [2] Google",""
"passed","Fri Aug 04 09:40:44 GMT 2023","Fri Aug 04 09:40:44 GMT 2023","14","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","secondJUnitTest","secondJUnitTest()",""
"passed","Fri Aug 04 09:40:06 GMT 2023","Fri Aug 04 09:40:07 GMT 2023","1291","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [6] Classified",""
"passed","Fri Aug 04 09:40:44 GMT 2023","Fri Aug 04 09:40:44 GMT 2023","11","","junit.FixtureAnnotationsTest","","junit.FixtureAnnotationsTest","firstJUnitTest","firstJUnitTest()",""
"passed","Fri Aug 04 09:40:46 GMT 2023","Fri Aug 04 09:40:46 GMT 2023","1","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","simpleTest","Демонстрационный тест",""
"passed","Fri Aug 04 09:40:12 GMT 2023","Fri Aug 04 09:40:14 GMT 2023","1795","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [1] WorkSpace, [React, Angular, Veu]",""
"passed","Fri Aug 04 09:40:42 GMT 2023","Fri Aug 04 09:40:44 GMT 2023","2165","","github.SolutionPageOpenSuccess","","github.SolutionPageOpenSuccess","testThatSolutionPageOpenSuccess","testThatSolutionPageOpenSuccess()",""
"passed","Fri Aug 04 09:41:43 GMT 2023","Fri Aug 04 09:41:44 GMT 2023","1006","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithJackson","getJsonWithJackson()",""
"broken","Fri Aug 04 09:41:39 GMT 2023","Fri Aug 04 09:41:39 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","pdfResourceFileTestWithFactory","pdfResourceFileTestWithFactory()",""
"failed","Fri Aug 04 09:40:31 GMT 2023","Fri Aug 04 09:40:36 GMT 2023","5544","","github.SelenideContributerHover","","github.SelenideContributerHover","testThatContributerCardOpenWhenHover","testThatContributerCardOpenWhenHover()",""
"passed","Fri Aug 04 09:40:28 GMT 2023","Fri Aug 04 09:40:30 GMT 2023","1725","","demoqa.TextBoxTest","","demoqa.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Fri Aug 04 09:41:21 GMT 2023","Fri Aug 04 09:41:21 GMT 2023","125","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","jsonFileTest","jsonFileTest()",""
"failed","Fri Aug 04 09:40:51 GMT 2023","Fri Aug 04 09:40:56 GMT 2023","5051","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String) Проверить, что Google выдает результат поиска по значению поиска Google",""
"passed","Fri Aug 04 09:40:07 GMT 2023","Fri Aug 04 09:40:09 GMT 2023","1363","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [7] General",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:21 GMT 2023","17","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","csvFileTest","csvFileTest()",""
"failed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [3] Habr",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","2","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","thirdTest","thirdTest()",""
"failed","Fri Aug 04 09:41:25 GMT 2023","Fri Aug 04 09:41:31 GMT 2023","5933","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","pdfFileTest","pdfFileTest()",""
"passed","Fri Aug 04 09:39:59 GMT 2023","Fri Aug 04 09:40:00 GMT 2023","1378","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [1] React",""
"failed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","secondTest","secondTest()",""
"passed","Fri Aug 04 09:40:14 GMT 2023","Fri Aug 04 09:40:16 GMT 2023","1856","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatIfCheckedFolderThenFilesInAlsoChecked","Проверить, что если выбран чекбокс директории, то файлы и папки внутри тоже выбраны [2] Office, [Public, Private, Classified, General]",""
"passed","Fri Aug 04 09:40:46 GMT 2023","Fri Aug 04 09:40:46 GMT 2023","842","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали RU, отображаются кнопки [С чего начать?, Док, ЧАВО, Блог, Javadoc, Пользователи, Отзывы]",""
"failed","Fri Aug 04 09:41:32 GMT 2023","Fri Aug 04 09:41:38 GMT 2023","5218","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideDownloadFilesTest","testSelenideDownloadFilesTest()",""
"passed","Fri Aug 04 09:41:31 GMT 2023","Fri Aug 04 09:41:32 GMT 2023","1235","","practiceWithFiles.SelenideFilesTest","","practiceWithFiles.SelenideFilesTest","testSelenideUploadFilesTest","testSelenideUploadFilesTest()",""
"passed","Fri Aug 04 09:40:05 GMT 2023","Fri Aug 04 09:40:06 GMT 2023","1372","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [5] Private",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","0","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [1] 6",""
"passed","Fri Aug 04 09:40:22 GMT 2023","Fri Aug 04 09:40:24 GMT 2023","1681","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatNotLoginIfIncorrectData","Проверить, что регистрация не осуществляется с некорректным логином / паролем [2] incorrectUserName, correctPass",""
"failed","Fri Aug 04 09:41:01 GMT 2023","Fri Aug 04 09:41:06 GMT 2023","4790","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://docs.qameta.io по значению поиска Allure",""
"passed","Fri Aug 04 09:40:30 GMT 2023","Fri Aug 04 09:40:31 GMT 2023","416","","github.DrugAndDrop","","github.DrugAndDrop","testThatDrugAndDropSuccess","testThatDrugAndDropSuccess()",""
"passed","Fri Aug 04 09:40:19 GMT 2023","Fri Aug 04 09:40:20 GMT 2023","1246","","demoqa.ParametrizedLoginFormTest","","demoqa.ParametrizedLoginFormTest","testThatEmptyFieldIsAlarm","Проверить, что регистрация не осуществляется если не заполнен логин/пароль [3] null, null",""
"passed","Fri Aug 04 09:41:39 GMT 2023","Fri Aug 04 09:41:39 GMT 2023","19","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","xlsResourceFileTest","xlsResourceFileTest()",""
"passed","Fri Aug 04 09:41:44 GMT 2023","Fri Aug 04 09:41:46 GMT 2023","2306","","practiceWithSelenoid.TextBoxTest","","practiceWithSelenoid.TextBoxTest","testThatTextBoxSubmitSuccess","Заполнение формы /text-box корректными данными",""
"passed","Fri Aug 04 09:40:00 GMT 2023","Fri Aug 04 09:40:02 GMT 2023","1338","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [2] Angular",""
"passed","Fri Aug 04 09:40:02 GMT 2023","Fri Aug 04 09:40:03 GMT 2023","1324","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [3] Veu",""
"passed","Fri Aug 04 09:40:09 GMT 2023","Fri Aug 04 09:40:11 GMT 2023","2285","","demoqa.CheckBoxesTest","","demoqa.CheckBoxesTest","testThatCheckedValueInSelectedResultList","Проверить, что выбранное значение отображается в списке результатов [8] Home",""
"failed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [6] 2",""
"broken","Fri Aug 04 09:41:39 GMT 2023","Fri Aug 04 09:41:39 GMT 2023","1","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","","practiceWithFiles.filesPracticeHomeWork.getFilesTest","testFilesFromZip","testFilesFromZip()",""
"passed","Fri Aug 04 09:41:21 GMT 2023","Fri Aug 04 09:41:25 GMT 2023","4562","","practiceWithFiles.FileParsingTest","","practiceWithFiles.FileParsingTest","xlsFileTest","xlsFileTest()",""
"failed","Fri Aug 04 09:41:11 GMT 2023","Fri Aug 04 09:41:16 GMT 2023","4749","","junit.SimpleJUnitTest","","junit.SimpleJUnitTest","testThatGoogleGetCorrectSearchResult","testThatGoogleGetCorrectSearchResult(String, String) Проверить, что Google выдает корректный результат поиска https://www.java.com по значению поиска Java",""
"failed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [5] 1",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [2] 8",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","2","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","stringParametrizedTest","stringParametrizedTest(String) [4] Google",""
"failed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.ParametrizedTest","","junit.miniJUnit.ParametrizedTest","intParametrizedTest","intParametrizedTest(int) [3] 3",""
"passed","Fri Aug 04 09:41:20 GMT 2023","Fri Aug 04 09:41:20 GMT 2023","1","","junit.miniJUnit.DemoTest","","junit.miniJUnit.DemoTest","firstTest","firstTest()",""
"passed","Fri Aug 04 09:40:44 GMT 2023","Fri Aug 04 09:40:46 GMT 2023","1659","","junit.SelenideTest","","junit.SelenideTest","selenideSiteShouldHaveAllButtonsGivenLocale","selenideSiteShouldHaveAllButtonsGivenLocale(Locale, List) Для локали EN, отображаются кнопки [Quick start, Docs, FAQ, Blog, Javadoc, Users, Quotes]",""
"passed","Fri Aug 04 09:41:43 GMT 2023","Fri Aug 04 09:41:43 GMT 2023","40","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","","practiceWithFiles.filesPracticeHomeWork.getJsonWithDifferentLibTest","getJsonWithGson","getJsonWithGson()",""
